variant,human_name,seed,status,final_dice,final_iou,best_test_dice,best_test_iou,best_test_epoch,final_minus_best_dice,prompt_mode,prompt_trainable,prompt_num_tokens,prompt_dim,prompt_param_count,prompt_init,prompt_final_norm,prompt_delta_final_norm,d0_cosine_vs_box_init,d0_cosine_vs_box_final,trainable_param_count_total,trainable_head_param_count,trainable_prompt_param_count,frozen_sam_param_count,checkpoint_path,checkpoint_sha256,wandb_url,runai_job_id,visuals_path
FPNplusD0_boxprompt_aug80_reference,FPNplusD0_boxprompt_aug80_reference,0,reference_existing,0.8294450137370708,0.7094156080874106,0.8307639269031818,0.711338,60,-0.0013189131661110,fixed_full_image_box,false,0,256,0,fixed_full_image_box,,,,,656513,656513,0,840509750,/home/nada/PycharmProjects/omniSAM/outputs/semantic_map_clean_batch/FPNplusD0_aug80/s0/checkpoint.pt,7f303c5822d0be85cebf6d56f0d55a5ee5357d2c1968a1ed0f6a8217590a62a9,https://wandb.ai/nadavoteam/frozen-sam-readout/runs/56u3cpjl,,/home/nada/PycharmProjects/omniSAM/outputs/semantic_map_clean_batch/FPNplusD0_aug80/s0/visuals/final_epoch_all_test
FPNplusD0_learned_sparse_prompt_aug80,FPNplusD0_learned_sparse_prompt_aug80,0,smoke_passed_pending_runai,0.0,0.0,0.0,0.0,1,0.0,learned_constant_sparse,true,4,256,1024,"normal(0,0.02)",0.641274,,1.0,,657537,656513,1024,840509750,/home/nada/PycharmProjects/omniSAM/outputs/smoke_learned_prompt_sparse_s0/checkpoint.pt,3806e2c2110a3556ae940c3fc7bb9869bc3e8b05c61d56f3cb44f3aa98f650db,https://wandb.ai/nadavoteam/frozen-sam-readout/runs/1is23kf5,,/home/nada/PycharmProjects/omniSAM/outputs/smoke_learned_prompt_sparse_s0/visuals/final_epoch_all_test
FPNplusD0_box_plus_learned_delta_aug80,FPNplusD0_box_plus_learned_prompt_delta_aug80,0,smoke_passed_pending_runai,0.0,0.0,0.0,0.0,1,0.0,fixed_full_image_box_plus_learned_delta,true,1,256,256,zeros,,0.0,1.000601053237915,,656769,656513,256,840509750,/home/nada/PycharmProjects/omniSAM/outputs/smoke_learned_prompt_delta_s0/checkpoint.pt,1d03edf10c24458369e4594d0fa49dfc64cbbfc5027879c8d6359eda74e52027,https://wandb.ai/nadavoteam/frozen-sam-readout/runs/faxm13zk,,/home/nada/PycharmProjects/omniSAM/outputs/smoke_learned_prompt_delta_s0/visuals/final_epoch_all_test
FPNplusD0_box_plus_learned_delta_aug80,FPNplusD0_box_plus_learned_prompt_delta_aug80,1,pending_runai,,,,,,fixed_full_image_box_plus_learned_delta,true,1,256,256,zeros,,,,,656769,656513,256,840509750,,,,,
FPNplusD0_box_plus_learned_delta_aug80,FPNplusD0_box_plus_learned_prompt_delta_aug80,2,pending_runai,,,,,,fixed_full_image_box_plus_learned_delta,true,1,256,256,zeros,,,,,656769,656513,256,840509750,,,,,
FPNplusD0_learned_sparse_prompt_aug80,FPNplusD0_learned_sparse_prompt_aug80,1,pending_runai,,,,,,learned_constant_sparse,true,4,256,1024,"normal(0,0.02)",,,,,657537,656513,1024,840509750,,,,,
FPNplusD0_learned_sparse_prompt_aug80,FPNplusD0_learned_sparse_prompt_aug80,2,pending_runai,,,,,,learned_constant_sparse,true,4,256,1024,"normal(0,0.02)",,,,,657537,656513,1024,840509750,,,,,
D0small_box_plus_learned_delta_aug80,D0small_box_plus_learned_delta_aug80,0,pending_runai,,,,,,fixed_full_image_box_plus_learned_delta,true,1,256,256,zeros,,,,,328705,328449,256,840509750,,,,,
D0small_box_plus_learned_delta_aug80,D0small_box_plus_learned_delta_aug80,1,pending_runai,,,,,,fixed_full_image_box_plus_learned_delta,true,1,256,256,zeros,,,,,328705,328449,256,840509750,,,,,
D0small_box_plus_learned_delta_aug80,D0small_box_plus_learned_delta_aug80,2,pending_runai,,,,,,fixed_full_image_box_plus_learned_delta,true,1,256,256,zeros,,,,,328705,328449,256,840509750,,,,,
